text,crowd_label,conf0,conf1,itemID
"RT mention ""Stay tuned for closing statements, final thoughts, and God."" And then I turned off the TV, I'm good. #GOPDebates",0,0.6737,0.32630000000000003,1697
Didn't watch a nanosecond. #GOPDebate _UO,0,0.6845,0.3155,1698
I don't think I've ever seen a bunch of dudes so afraid of one woman as during last night's debates. #GOPDebate,0,0.6932,0.3068,1699
"RT mention If the moderators followed up every lip service rant with ""ok, how?"" this debate would reveal everything you need to know. #GU_",0,0.701,0.29900000000000004,1700
RT mention Amazing how little attention was spent on police killing of black people. Defining national issue in at the moment. #GOPDU_,0,1.0,0.0,1701
RT mention In the #GOPDebates ...mention & mention are the only two candidates I'd invite to my home for a great meal.,1,0.0,1.0,1702
"mention mention - It's sinking in with the #GOP: can't keep blaming the Dems, so they direct frustrations at each other. #GOPDebate",0,1.0,0.0,1703
7 things Donald Trump said that would have destroyed any other GOP candidate. url mention #GOPDebate #GOP2016,0,0.6786,0.3214,1704
"RT mention I figured Megyn Kelly's last question would be ""Do you believe Santa Claus is White?""  #gopdebate",0,1.0,0.0,1705
"RT mention UII think most ppl in america understand that people, not the government creates jobU mention #GOPdebate",1,0.3297,0.6703,1706
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,1707
"RT mention Fox News keeps hammering, according to plan, how great Carly Fiorina was last nightUObut I don't remember a word she said. #GU_",0,1.0,0.0,1708
RT mention Hopefully we'll find out where God stands on the taxing-pimps issue. #GOPDebates,0,1.0,0.0,1709
mention mention Donald Trump was the self proclaimed winner of the #GOPDebate you ladies agree?,0,0.6915,0.3085,1710
RT mention What if Donald Trump has been a liberal this whole time and he's just running to prove how stupid the GOP is? #GOPDebaU_,0,1.0,0.0,1711
Have a little too much fun #lastnight watching #GOPDebate? Come nurse your post-night woes with some nice Pastrami or a #knish. #kosher,1,0.0,1.0,1712
RT mention These politicians and former government employees really hate politicians and government. #GOPdebates,0,1.0,0.0,1713
RT mention #unions #teamsters #Walker16 #GOPDebate who side is this turd on????????????????????????????????????????????????????? url,0,0.7079,0.2921,1714
"If mention is a bimbo, as mention says, shouldn't he have had a super easy time answering her questions? #GOPDebate",0,1.0,0.0,1715
"#GOPDebates #JebBush check your stats again on education in #Florida.  You are wrong, wrong, wrong.  Sugar coating plus.",0,1.0,0.0,1716
The #GOPDebate disappointed me. I was sure Stone Cold Steve Austin would make a surprise appearance or that the cage would come down.,0,1.0,0.0,1717
"RT mention So you ask about #BlackLivesMatter and then Straight Out of Compton commercial is up next? 

Product placement? #GOPDebate",0,1.0,0.0,1718
"RT mention Cancel the primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe url",0,1.0,0.0,1719
"#GOPDebate I was struck by Jeb saying, he humbly urged people to vote when they get the chance. Great leaders are humble. Lincoln, Reagan",1,0.3214,0.6786,1720
"RT mention We aren't letting people outside of the U.S. see this, right? #GOPDebate",0,0.6889,0.31110000000000004,1721
Disheartening row of ten tall men... Where's Ainslie Hayes when you need her? #GOPDebate #WestWing  url,0,1.0,0.0,1722
"mention Just donated $9.  Rock on, Carly! #GOPDebate #Cleveland",1,0.35050000000000003,0.6495,1723
"Shame on them, they should have watched reruns of the Apprentice and take some notes. #GOPDebate  url",0,1.0,0.0,1724
GOP respects life....just not black ones. #GOPDebates,0,1.0,0.0,1725
At this point in the #GOPDebate there is no winner. Only losers.,0,1.0,0.0,1726
"Donald Trump, Democratic Spy? url mention mention #trump #DonaldTrump #Hillary2016 #GOPDebate",0,1.0,0.0,1727
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,0.6701,0.3299,1728
You know. Huckabee- I can see it. It's like this country is overflowing with pimps... _UO#GOPDebates,0,0.6721,0.3279,1729
RT mention mention is by far the best moderator tonight. Hands down. #GOPDebate mention #GOPDebates Nice job Bret!,1,0.0,1.0,1730
Summary of #GOPDebates: big ol circle jerk shitting on the democrats.,0,1.0,0.0,1731
At least #DonaldTrump can make you laugh. Hope Americans can see beyond that. Trouble in paradise orelse #GOPDebate  url,1,0.3306,0.6694,1732
RT mention Ugh will these guys ever shut up about how much they respect women? #GOPDebate,0,1.0,0.0,1733
RT mention Lots of Republicans in my Facebook and Twitter timelines are ticked at Fox News for running that hatchet job of a debate. #GOPdebaU_,0,1.0,0.0,1734
#GOPdebates Kasich will get the biggest bump in the polls of anyone tonight IMO,1,0.33330000000000004,0.6667,1735
Not interested in what mention has to say - way too interested in promoting herself! #Trump2016 #GOPDebate  url,0,1.0,0.0,1736
I wonder if Ronald Reagan's ghost could feel the #GOPDebate candidates sucking his dick.,0,1.0,0.0,1737
"RT mention Hi Fox panel, can you just ask Donald every single question? Hand him a shovel while you're at it so he can keep digging. #U_",0,1.0,0.0,1738
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6742,0.3258,1739
"RT mention mention Did you know there are aprx 700 laws governing women's bodies and not one governing men's? It's true.
#U_",0,0.6782,0.3218,1740
RT mention A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? #toot #GOPDebates,0,1.0,0.0,1741
Real talk. Trump won the debate of the out of touch candidates. #GOPDebate,1,0.3140000000000001,0.6859999999999999,1742
mention mention #BlackLivesMatter is a cop killing movement. #GOPDebates,0,1.0,0.0,1743
"RT mention Republican audience loudly cheering inhumanity, warmongering, lies and racism with wild abandon. So yeah, nothing new. #GOPU_",0,1.0,0.0,1744
Women were biggest losers last night mention #gopdebate #CityClub No mention of income inequality or even voters rights on 50th anniv,0,1.0,0.0,1745
"#GOPDebates

OH God ... How shall we Fucker Up the Bible tonight?

url

.mention .mention #UniteBIue #p2 #TCOT",0,0.6526,0.34740000000000004,1746
RT mention We the American people pick the next President of United States not FOX News _Ua14_Uau #GOPDebate  #GOPDebates,0,0.7195,0.2805,1747
"RT mention I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _Ua14_Uau #GOPDebates  #GOPDebate",1,0.3478,0.6522,1748
I need to do some research but mention is the only in the #GOPDebates that stands a chance to get my vote as far as me maybe voting #GOP,1,0.0,1.0,1749
Heaven help us if this is our new pres. #GOPDebate #Bernie2016 url,0,1.0,0.0,1750
#RandPaul Gets Less Than Half the Time of U#TheDonaldUa During #GOPDebate:  url  #RandPaul2016 url,0,0.6383,0.3617,1751
"Paul Krugman sums up what happended last night: ""One of our two major parties has gone off the deep end"" url #GOPDebate",0,1.0,0.0,1752
"Watching snippets of the #GOPDebate and thinking 'damn Americans have a great entertainment industry', then suddenly realising & feeling sad",0,1.0,0.0,1753
RT mention Article calling mention performance at #GOPDebate 'Fantastic' url  #Kasich4Us #Kasich2016,1,0.3865,0.6135,1754
"mention I think u can stay OFF MY TL. 
P.S. F*** mention mention mention mention & any sockpuppet you endorse. 
#GOPDebate",0,1.0,0.0,1755
"RT mention Those who cannot understand how to put their thoughts on ice should not enter into the heat of debate.
#GOPDebate",0,0.6444,0.3556,1756
RT mention mention mention I think mention was vicious and very unprofessional last night. She lost me also. #GOPDebatU_,0,1.0,0.0,1757
Thank you Cruz!  Finally someone who pledges to reverse every Obama executive order day 1. Why is this so hard? #GOPDebates,1,0.0,1.0,1758
mention he'd beat all at the #GOPdebates today 100%! our Sergey _U_,1,0.3276,0.6724,1759
RT mention Tell me this isn't mention #GOPDebate url,0,1.0,0.0,1760
"RT mention Trump sez- Four, FOUR times I've taken advantage of the law, and as your prez, I'd be honored to do it again. #GOPDebates",0,0.6774,0.3226,1761
Who is the fox news guy with the white lady movie star tiny nose job? #GOPDebates,0,0.6828,0.31720000000000004,1762
#GOPDebates if Jed bush wins presidency does that mean we get more of that hilarious show LIL BUSH? IU_UO_,0,0.6828,0.31720000000000004,1763
mention mike Huckabee wants to slap a hoe (with taxes) #GOPDebates,0,0.664,0.336,1764
RT mention I'm really really really pissed off at FOX News for what they did to mention #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,1765
#GOPDebates #GOP2016 plan on building up military and cut taxes. How ya gonna pay for it? Bake sale? Steal more from SS?,0,1.0,0.0,1766
"That wasn't a #GOPDebate that was the 1st episode of #FoxNews new reality show ""Who's Afraid Of A Billionaire,"" The World laughs at us.",0,0.6809,0.31910000000000005,1767
"Megyn Kelly's snarky hot chick routine works on her show, but had no place at the #GOPDebate. She came off amateurish.",0,1.0,0.0,1768
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,1769
"RT mention I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _Ua14_Uau #GOPDebates  #GOPDebate",0,1.0,0.0,1770
It's so funny trying to watch people act smart talking about the #GOPDebate when clearly they know nothing. _Ua,0,1.0,0.0,1771
RT mention Hopefully we'll find out where God stands on the taxing-pimps issue. #GOPDebates,0,0.6576,0.34240000000000004,1772
RT mention I AM SCREAMING _UOU_UOU_UOU_UOU #GOPDebate url,0,0.6737,0.32630000000000003,1773
RT mention GOP in a nut shell  #GOPDebate url,0,1.0,0.0,1774
RT mention Don't want Trump to run third party? Don't give his supporters a reason to feel aggrieved. Opportunity blown. #GOPDebate,0,0.6705,0.3295,1775
RT mention This should be the last time mention is referred to as a bottom tier candidate along with mention #Carly2016U_,0,0.6867,0.3133,1776
RT mention FOX News won't admit who the Republican leader is right now I mean mention only has a double-digit lead _Ua14_Uau #GOPDU_,0,0.6608,0.33919999999999995,1777
"I agree, it was annoying. mention moderators were TERRIBLE. Quite unfair #GopDebate but focus on MY candidate, good url",0,0.6875,0.3125,1778
RT mention The spectacle of a VERY thin-skinned petulant misogynist bully took center stage at #GOPDebate. Trumpet Man reveals a litU_,0,1.0,0.0,1779
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,1780
RT mention Lol now the republican love Carson. Racism loves a Black man who submits! Let's stop now #GOPDebate,0,1.0,0.0,1781
RT mention where is this evidence that these hacks talk about when it comes to Syria #GOPDebates,0,1.0,0.0,1782
"If you saw any tears during Jon Stewart's last night on The Daily Show, just pretend I laughed so hard I cried watching the #GOPDebate.",0,0.6344,0.3656,1783
"RT mention My #GOPDebate analysis, 9) Gov. Christie = Come back kid, Powerful, Knows how to punch, Had some great points, will risU_",1,0.0,1.0,1784
Shame on mention They R doing what mention does - trying 2 make  winners & losers. Loving mention #GOPdebates,0,1.0,0.0,1785
Fox loves Bush! Ugh! Give me Cruz!! #GOPDebates #GOPDebate #TedCruz,0,0.7028,0.2972,1786
"""If I nod a lot when the black guy speaks, I'll look like I'm not an asshole"" mention probably. #GOPDebate",0,1.0,0.0,1787
"RT mention #MikeHuckabee should drop a mixtape called ""Kill People; Break Things"" and feature mention on the title track #GOPDebate",0,1.0,0.0,1788
"RT mention I knew the war in Iraq was a bad idea, just like I knew letting that blind guy cut Rand Paul's hair was a bad idea.  #GOPU_",0,0.6936,0.3064,1789
#GOPDebates wow is this really a good question because it starts out as violent url,0,1.0,0.0,1790
"mention #gopdebates it was obvious FOX was interested in CONTROVERSY sadly, some of the questions ONLY designed for SHOCK value",0,0.6737,0.32630000000000003,1791
"Did mention which excluded the only woman in mention field from first debate, ask Trump if he was part of the ""war on women""? Yep.
#GOPDebate",0,1.0,0.0,1792
"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.33330000000000004,0.6667,1793
THAT was the Trump I was expecting.  #Delivered    #GOPDebates,1,0.0,1.0,1794
"RT mention I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _Ua14_Uau #GOPDebates  #GOPDebate",0,0.6617,0.33830000000000005,1795
RT mention Agreed. Well said mention #GOPDebate #WakeUpAmerica url,1,0.0,1.0,1796
"RT mention I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",0,1.0,0.0,1797
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,1798
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,1799
This is like an #SNL sketch #GOPDebate #GOPDebates #Republicandebate,0,0.6598,0.34019999999999995,1800
RT mention Now THIS is a divisive question. #GOPDebate #pronunciation url,0,0.672,0.328,1801
RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,1802
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,1803
RT mention The #GOPDebate would have been so much more entertaining if everyone was a Minion version of themselves.,0,0.6489,0.3511,1804
RT mention Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,0,0.6495,0.35050000000000003,1805
Drank way too much _Ua watching the #GOPDebate hangover #GDFR,0,1.0,0.0,1806
"MAKE INSURANCE GO AWAY AND THEN DO SOME OTHER DIFFERENT THING

#JebBush 
#GOPDebates",0,1.0,0.0,1807
Donald Trump is starting to remind me of this guy. #GOPDebate #GOPDebates url,0,0.6829,0.31710000000000005,1808
